Date,Currency,Campaign Name,Attribution type,Purchased ASIN,"14 Day Total Sales ",14 Day Total Orders (#),14 Day Total Units (#),14 Day New-to-brand Sales,14 Day New-to-brand Orders (#),14 Day New-to-brand Units (#),14 Day % of Sales New-to-brand,14 Day % of Orders New-to-brand,14 Day % of Units New-to-brand,Cost type,14 Day Total Sales - (Click),14 Day Total Orders (#) - (Click),14 Day Total Units (#) - (Click)
"Feb 1, 2026",CAD,SB_BROAD_sunglasses sunglasses_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,CA Strap SB Banner to Landing Page READY,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,SB_BROAD_glasses_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,SB_BROAD_glasses retainer_120525,Promoted,B0FD3LHYMN,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,SB_BROAD_meta_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,SB_BROAD_sunglasses sunglasses_120525,Promoted,B0FCRQRHJ8,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 1, 2026",CAD,SB_BROAD_straps_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,CA Strap SB Banner to Store READY,Promoted,B0FD3PMPVC,$27.98,2,2,$27.98,2,2,100.00%,100.00%,100.00%,CPC,$27.98,2,2
"Feb 1, 2026",CAD,SB_BROAD_reading glasses_120525,Promoted,B0FD3LHYMN,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 1, 2026",CAD,SB_BROAD_porte lunette_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 2, 2026",CAD,SB_BROAD_sunglasses sunglasses_120525,Promoted,B0FCRLQG4B,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 2, 2026",CAD,CA Strap SB Banner to Store READY,Promoted,B0FD3PSJG3,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 2, 2026",CAD,SB_BROAD_glasses_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 2, 2026",CAD,SB_BROAD_womens sunglasses_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 2, 2026",CAD,SB_BROAD_glasses retainer_120525,Promoted,B0FCRLQG4B,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 2, 2026",CAD,SB_BROAD_straps_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 2, 2026",CAD,SB_BROAD_glasses holder_120525,Promoted,B0FCRLQG4B,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 2, 2026",CAD,SB_BROAD_glasses string_120525,Promoted,B0FD3MZ97V,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 3, 2026",CAD,CA Strap SB Banner to Store READY,Promoted,B0FCRLQG4B,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 3, 2026",CAD,CA Strap SB Banner to Store READY,Promoted,B0FD3LHYMN,$27.98,2,2,$27.98,2,2,100.00%,100.00%,100.00%,CPC,$27.98,2,2
"Feb 3, 2026",CAD,SB_BROAD_lanyard_120525,Promoted,B0FD3LHYMN,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 3, 2026",CAD,SB_BROAD_sunglasses sunglasses_120525,Promoted,B0FD3PMPVC,$13.9,1,1,$13.9,1,1,100.00%,100.00%,100.00%,CPC,$13.9,1,1
"Feb 3, 2026",CAD,SB_BROAD_reading glasse_120525,Promoted,B0FCRQRHJ8,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 3, 2026",CAD,CA Strap SB Banner to Landing Page READY,Promoted,B0FD3PMPVC,$27.89,2,2,$27.89,2,2,100.00%,100.00%,100.00%,CPC,$27.89,2,2
"Feb 3, 2026",CAD,SB_BROAD_glass_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 3, 2026",CAD,SB_BROAD_glasses string_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 3, 2026",CAD,SB_BROAD_reading glasse_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 4, 2026",CAD,SB_BROAD_eye patches_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 4, 2026",CAD,SB_BROAD_glasses retainer_120525,Promoted,B0FD3PMPVC,$13.9,1,1,$13.9,1,1,100.00%,100.00%,100.00%,CPC,$13.9,1,1
"Feb 4, 2026",CAD,SB_BROAD_sunglasses sunglasses_120525,Promoted,B0FD3MZ97V,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 4, 2026",CAD,CA Strap SB Banner to Landing Page READY,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 4, 2026",CAD,SB_BROAD_glass_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 4, 2026",CAD,SB_BROAD_strap for glasses_120525,Promoted,B0FD3PMPVC,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 5, 2026",CAD,SB_BROAD_glasses strap_120525,Promoted,B0FD3LHYMN,$13.99,1,1,$13.99,1,1,100.00%,100.00%,100.00%,CPC,$13.99,1,1
"Feb 5, 2026",CAD,CA Strap SB Banner to Store READY,Promoted,B0FCRLQG4B,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 5, 2026",CAD,SB_BROAD_meta_120525,Promoted,B0FCRLQG4B,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
"Feb 5, 2026",CAD,CA Strap SB Banner to Store READY,Promoted,B0FCRK9JCK,$10.5,1,1,$10.5,1,1,100.00%,100.00%,100.00%,CPC,$10.5,1,1
